0.044,0.52517463,0.737513117,0.893841424,0.982287251,0.996133609,0.934328942,0.801566985,0.607930298,0.368124553,0.100361715,-0.175023059
0.045,0.535826795,0.75011107,0.904827052,0.987688341,0.992114701,0.917754626,0.770513243,0.562083378,0.309016994,0.031410759,-0.248689887
0.046,0.546394347,0.762442511,0.915241173,0.992114701,0.986685944,0.899405252,0.737513117,0.514439534,0.248689887,-0.037690183,-0.32094361
0.047,0.556875616,0.77450306,0.925077207,0.995561965,0.979855052,0.87931631,0.70264997,0.465151078,0.187381315,-0.106611154,-0.391373667
0.048,0.567268949,0.786288432,0.934328942,0.998026728,0.971631733,0.857526656,0.666011867,0.414375581,0.125333234,-0.175023059,-0.459579861
0.049,0.577572703,0.79779444,0.942990536,0.99950656,0.962027672,0.834078434,0.627691361,0.362275367,0.06279052,-0.242599231,-0.52517463
0.05,0.587785252,0.809016994,0.951056516,1,0.951056516,0.809016994,0.587785252,0.309016994,-5.8805E-15,-0.309016994,-0.587785252
0.051,0.597904983,0.819952109,0.958521789,0.99950656,0.938733858,0.782390811,0.546394347,0.254770726,-0.06279052,-0.373959206,-0.647055962
0.052,0.607930298,0.830595899,0.965381639,0.998026728,0.925077207,0.754251381,0.503623202,0.199709981,-0.125333234,-0.437115767,-0.70264997
0.053,0.617859613,0.840944582,0.971631733,0.995561965,0.910105971,0.72465313,0.459579861,0.144010783,-0.187381315,-0.498185105,-0.754251381
0.054,0.627691361,0.850994482,0.977268124,0.992114701,0.893841424,0.693653306,0.414375581,0.087851197,-0.248689887,-0.556875616,-0.801566985
0.055,0.63742399,0.860742027,0.982287251,0.987688341,0.87630668,0.661311865,0.368124553,0.031410759,-0.309016994,-0.612907054,-0.844327926
0.056,0.647055962,0.870183755,0.986685944,0.982287251,0.857526656,0.627691361,0.32094361,-0.025130095,-0.368124553,-0.666011867,-0.882291226
0.057,0.656585756,0.87931631,0.990461426,0.975916762,0.83752804,0.59285682,0.272951936,-0.081590612,-0.425779292,-0.715936483,-0.915241173
0.058,0.666011867,0.888136449,0.993611311,0.968583161,0.816339251,0.556875616,0.224270761,-0.137790291,-0.481753674,-0.762442511,-0.942990536
0.059,0.675332808,0.896641037,0.996133609,0.960293686,0.793990399,0.519817343,0.175023059,-0.193549468,-0.535826795,-0.805307886,-0.965381639
0.06,0.684547106,0.904827052,0.998026728,0.951056516,0.770513243,0.481753674,0.125333234,-0.248689887,-0.587785252,-0.844327926,-0.982287251
0.061,0.693653306,0.912691587,0.999289473,0.940880769,0.745941145,0.442758231,0.075326806,-0.30303527,-0.63742399,-0.87931631,-0.993611311
0.062,0.70264997,0.920231847,0.999921044,0.929776486,0.720309025,0.402906436,0.025130095,-0.356411879,-0.684547106,-0.910105971,-0.999289473
0.063,0.711535677,0.927445153,0.999921044,0.917754626,0.693653306,0.362275367,-0.025130095,-0.408649075,-0.728968627,-0.936549887,-0.999289473
0.064,0.720309025,0.934328942,0.999289473,0.904827052,0.666011867,0.32094361,-0.075326806,-0.459579861,-0.770513243,-0.958521789,-0.993611311
0.065,0.728968627,0.940880769,0.998026728,0.891006524,0.63742399,0.278991106,-0.125333234,-0.509041416,-0.809016994,-0.975916762,-0.982287251
0.066,0.737513117,0.947098305,0.996133609,0.87630668,0.607930298,0.236498997,-0.175023059,-0.556875616,-0.844327926,-0.988651745,-0.965381639
0.067,0.745941145,0.952979342,0.993611311,0.860742027,0.577572703,0.193549468,-0.224270761,-0.602929542,-0.87630668,-0.996665928,-0.942990536
0.068,0.754251381,0.958521789,0.990461426,0.844327926,0.546394347,0.150225589,-0.272951936,-0.647055962,-0.904827052,-0.999921044,-0.915241173
0.069,0.762442511,0.963723678,0.986685944,0.827080574,0.514439534,0.106611154,-0.32094361,-0.689113808,-0.929776486,-0.99840155,-0.882291226
0.07,0.770513243,0.968583161,0.982287251,0.809016994,0.481753674,0.06279052,-0.368124553,-0.728968627,-0.951056516,-0.992114701,-0.844327926
0.071,0.778462302,0.973098511,0.977268124,0.790155012,0.448383216,0.01884844,-0.414375581,-0.766493007,-0.968583161,-0.981090517,-0.801566985
0.072,0.786288432,0.977268124,0.971631733,0.770513243,0.414375581,-0.025130095,-0.459579861,-0.801566985,-0.982287251,-0.965381639,-0.754251381
0.073,0.793990399,0.981090517,0.965381639,0.75011107,0.379779096,-0.069060026,-0.503623202,-0.834078434,-0.992114701,-0.945063075,-0.70264997
0.074,0.801566985,0.984564335,0.958521789,0.728968627,0.344642923,-0.112856385,-0.546394347,-0.863923417,-0.998026728,-0.920231847,-0.647055962
0.075,0.809016994,0.987688341,0.951056516,0.707106781,0.309016994,-0.156434465,-0.587785252,-0.891006524,-1,-0.891006524,-0.587785252
0.076,0.816339251,0.990461426,0.942990536,0.684547106,0.272951936,-0.199709981,-0.627691361,-0.915241173,-0.998026728,-0.857526656,-0.52517463
0.077,0.823532598,0.992882605,0.934328942,0.661311865,0.236498997,-0.242599231,-0.666011867,-0.936549887,-0.992114701,-0.819952109,-0.459579861
0.078,0.830595899,0.994951017,0.925077207,0.63742399,0.199709981,-0.285019262,-0.70264997,-0.954864545,-0.982287251,-0.778462302,-0.391373667
0.079,0.83752804,0.996665928,0.915241173,0.612907054,0.162637165,-0.32688803,-0.737513117,-0.970126596,-0.968583161,-0.733255346,-0.32094361
0.08,0.844327926,0.998026728,0.904827052,0.587785252,0.125333234,-0.368124553,-0.770513243,-0.982287251,-0.951056516,-0.684547106,-0.248689887
0.081,0.850994482,0.999032935,0.893841424,0.562083378,0.087851197,-0.408649075,-0.801566985,-0.991307631,-0.929776486,-0.632570162,-0.175023059
0.082,0.857526656,0.999684189,0.882291226,0.535826795,0.050244318,-0.448383216,-0.830595899,-0.9971589,-0.904827052,-0.577572703,-0.100361715
0.083,0.863923417,0.999980261,0.870183755,0.509041416,0.01256604,-0.487250126,-0.857526656,-0.999822352,-0.87630668,-0.519817343,-0.025130095
0.084,0.870183755,0.999921044,0.857526656,0.481753674,-0.025130095,-0.52517463,-0.882291226,-0.999289473,-0.844327926,-0.459579861,0.050244318
0.085,0.87630668,0.99950656,0.844327926,0.4539905,-0.06279052,-0.562083378,-0.904827052,-0.995561965,-0.809016994,-0.397147891,0.125333234
0.086,0.882291226,0.998736957,0.830595899,0.425779292,-0.100361715,-0.597904983,-0.925077207,-0.988651745,-0.770513243,-0.332819545,0.199709981
0.087,0.888136449,0.997612506,0.816339251,0.397147891,-0.137790291,-0.632570162,-0.942990536,-0.978580904,-0.728968627,-0.266901989,0.272951936
0.088,0.893841424,0.996133609,0.801566985,0.368124553,-0.175023059,-0.666011867,-0.958521789,-0.965381639,-0.684547106,-0.199709981,0.344642923
0.089,0.899405252,0.99430079,0.786288432,0.33873792,-0.21200711,-0.698165419,-0.971631733,-0.949096145,-0.63742399,-0.131564359,0.414375581
0.09,0.904827052,0.992114701,0.770513243,0.309016994,-0.248689887,-0.728968627,-0.982287251,-0.929776486,-0.587785252,-0.06279052,0.481753674
0.091,0.910105971,0.989576119,0.754251381,0.278991106,-0.285019262,-0.758361915,-0.990461426,-0.907484425,-0.535826795,0.006283144,0.546394347
0.092,0.915241173,0.986685944,0.737513117,0.248689887,-0.32094361,-0.786288432,-0.996133609,-0.882291226,-0.481753674,0.075326806,0.607930298
0.093,0.920231847,0.983445205,0.720309025,0.218143241,-0.356411879,-0.812694164,-0.999289473,-0.854277432,-0.425779292,0.144010783,0.666011867
0.094,0.925077207,0.979855052,0.70264997,0.187381315,-0.391373667,-0.83752804,-0.999921044,-0.823532598,-0.368124553,0.21200711,0.720309025
0.095,0.929776486,0.975916762,0.684547106,0.156434465,-0.425779292,-0.860742027,-0.998026728,-0.790155012,-0.309016994,0.278991106,0.770513243
0.096,0.934328942,0.971631733,0.666011867,0.125333234,-0.459579861,-0.882291226,-0.993611311,-0.754251381,-0.248689887,0.344642923,0.816339251
0.097,0.938733858,0.967001488,0.647055962,0.094108313,-0.492727342,-0.902133959,-0.986685944,-0.715936483,-0.187381315,0.408649075,0.857526656
0.098,0.942990536,0.962027672,0.627691361,0.06279052,-0.52517463,-0.920231847,-0.977268124,-0.675332808,-0.125333234,0.470703932,0.893841424
0.099,0.947098305,0.956712052,0.607930298,0.031410759,-0.556875616,-0.936549887,-0.965381639,-0.632570162,-0.06279052,0.530511184,0.925077207
0.1,0.951056516,0.951056516,0.587785252,-1.10263E-15,-0.587785252,-0.951056516,-0.951056516,-0.587785252,2.20527E-15,0.587785252,0.951056516
0.101,0.954864545,0.945063075,0.567268949,-0.031410759,-0.617859613,-0.963723678,-0.934328942,-0.541121252,0.06279052,0.642252653,0.971631733
0.102,0.958521789,0.938733858,0.546394347,-0.06279052,-0.647055962,-0.974526873,-0.915241173,-0.492727342,0.125333234,0.693653306,0.986685944
0.103,0.962027672,0.932071112,0.52517463,-0.094108313,-0.675332808,-0.983445205,-0.893841424,-0.442758231,0.187381315,0.741741773,0.996133609
0.104,0.965381639,0.925077207,0.503623202,-0.125333234,-0.70264997,-0.990461426,-0.870183755,-0.391373667,0.248689887,0.786288432,0.999921044
0.105,0.968583161,0.917754626,0.481753674,-0.156434465,-0.728968627,-0.995561965,-0.844327926,-0.33873792,0.309016994,0.827080574,0.998026728
0.106,0.971631733,0.910105971,0.459579861,-0.187381315,-0.754251381,-0.998736957,-0.816339251,-0.285019262,0.368124553,0.863923417,0.990461426
0.107,0.974526873,0.902133959,0.437115767,-0.218143241,-0.778462302,-0.999980261,-0.786288432,-0.230389427,0.425779292,0.896641037,0.977268124
0.108,0.977268124,0.893841424,0.414375581,-0.248689887,-0.801566985,-0.999289473,-0.754251381,-0.175023059,0.481753674,0.925077207,0.958521789
0.109,0.979855052,0.885231311,0.391373667,-0.278991106,-0.823532598,-0.996665928,-0.720309025,-0.11909716,0.535826795,0.949096145,0.934328942
0.11,0.982287251,0.87630668,0.368124553,-0.309016994,-0.844327926,-0.992114701,-0.684547106,-0.06279052,0.587785252,0.968583161,0.904827052
0.111,0.984564335,0.867070701,0.344642923,-0.33873792,-0.863923417,-0.985644595,-0.647055962,-0.006283144,0.63742399,0.983445205,0.870183755
0.112,0.986685944,0.857526656,0.32094361,-0.368124553,-0.882291226,-0.977268124,-0.607930298,0.050244318,0.684547106,0.993611311,0.830595899
0.113,0.988651745,0.847677936,0.297041582,-0.397147891,-0.899405252,-0.967001488,-0.567268949,0.106611154,0.728968627,0.999032935,0.786288432
0.114,0.990461426,0.83752804,0.272951936,-0.425779292,-0.915241173,-0.954864545,-0.52517463,0.162637165,0.770513243,0.999684189,0.737513117
0.115,0.992114701,0.827080574,0.248689887,-0.4539905,-0.929776486,-0.940880769,-0.481753674,0.218143241,0.809016994,0.995561965,0.684547106
0.116,0.993611311,0.816339251,0.224270761,-0.481753674,-0.942990536,-0.925077207,-0.437115767,0.272951936,0.844327926,0.986685944,0.627691361
0.117,0.994951017,0.805307886,0.199709981,-0.509041416,-0.954864545,-0.907484425,-0.391373667,0.32688803,0.87630668,0.973098511,0.567268949
0.118,0.996133609,0.793990399,0.175023059,-0.535826795,-0.965381639,-0.888136449,-0.344642923,0.379779096,0.904827052,0.954864545,0.503623202
0.119,0.9971589,0.782390811,0.150225589,-0.562083378,-0.974526873,-0.867070701,-0.297041582,0.431456046,0.929776486,0.932071112,0.437115767
0.12,0.998026728,0.770513243,0.125333234,-0.587785252,-0.982287251,-0.844327926,-0.248689887,0.481753674,0.951056516,0.904827052,0.368124553
0.121,0.998736957,0.758361915,0.100361715,-0.612907054,-0.988651745,-0.819952109,-0.199709981,0.530511184,0.968583161,0.873262455,0.297041582
0.122,0.999289473,0.745941145,0.075326806,-0.63742399,-0.993611311,-0.793990399,-0.150225589,0.577572703,0.982287251,0.83752804,0.224270761
0.123,0.999684189,0.733255346,0.050244318,-0.661311865,-0.9971589,-0.766493007,-0.100361715,0.62278778,0.992114701,0.79779444,0.150225589
0.124,0.999921044,0.720309025,0.025130095,-0.684547106,-0.999289473,-0.737513117,-0.050244318,0.666011867,0.998026728,0.754251381,0.075326806
0.125,1,0.707106781,-8.57604E-16,-0.707106781,-1,-0.707106781,1.71521E-15,0.707106781,1,0.707106781,9.79902E-16
0.126,0.999921044,0.693653306,-0.025130095,-0.728968627,-0.999289473,-0.675332808,0.050244318,0.745941145,0.998026728,0.656585756,-0.075326806
0.127,0.999684189,0.679953379,-0.050244318,-0.75011107,-0.9971589,-0.642252653,0.100361715,0.782390811,0.992114701,0.602929542,-0.150225589
0.128,0.999289473,0.666011867,-0.075326806,-0.770513243,-0.993611311,-0.607930298,0.150225589,0.816339251,0.982287251,0.546394347,-0.224270761
0.129,0.998736957,0.651833725,-0.100361715,-0.790155012,-0.988651745,-0.572432126,0.199709981,0.847677936,0.968583161,0.487250126,-0.297041582
0.13,0.998026728,0.63742399,-0.125333234,-0.809016994,-0.982287251,-0.535826795,0.248689887,0.87630668,0.951056516,0.425779292,-0.368124553
0.131,0.9971589,0.62278778,-0.150225589,-0.827080574,-0.974526873,-0.498185105,0.297041582,0.902133959,0.929776486,0.362275367,-0.437115767
0.132,0.996133609,0.607930298,-0.175023059,-0.844327926,-0.965381639,-0.459579861,0.344642923,0.925077207,0.904827052,0.297041582,-0.503623202
0.133,0.994951017,0.59285682,-0.199709981,-0.860742027,-0.954864545,-0.420085728,0.391373667,0.945063075,0.87630668,0.230389427,-0.567268949
0.134,0.993611311,0.577572703,-0.224270761,-0.87630668,-0.942990536,-0.379779096,0.437115767,0.962027672,0.844327926,0.162637165,-0.627691361
0.135,0.992114701,0.562083378,-0.248689887,-0.891006524,-0.929776486,-0.33873792,0.481753674,0.975916762,0.809016994,0.094108313,-0.684547106
0.136,0.990461426,0.546394347,-0.272951936,-0.904827052,-0.915241173,-0.297041582,0.52517463,0.986685944,0.770513243,0.025130095,-0.737513117
0.137,0.988651745,0.530511184,-0.297041582,-0.917754626,-0.899405252,-0.254770726,0.567268949,0.99430079,0.728968627,-0.043968118,-0.786288432
0.138,0.986685944,0.514439534,-0.32094361,-0.929776486,-0.882291226,-0.21200711,0.607930298,0.998736957,0.684547106,-0.112856385,-0.830595899
0.139,0.984564335,0.498185105,-0.344642923,-0.940880769,-0.863923417,-0.168833445,0.647055962,0.999980261,0.63742399,-0.181205764,-0.870183755
0.14,0.982287251,0.481753674,-0.368124553,-0.951056516,-0.844327926,-0.125333234,0.684547106,0.998026728,0.587785252,-0.248689887,-0.904827052
0.141,0.979855052,0.465151078,-0.391373667,-0.960293686,-0.823532598,-0.081590612,0.720309025,0.992882605,0.535826795,-0.31498652,-0.934328942
0.142,0.977268124,0.448383216,-0.414375581,-0.968583161,-0.801566985,-0.037690183,0.754251381,0.984564335,0.481753674,-0.379779096,-0.958521789
0.143,0.974526873,0.431456046,-0.437115767,-0.975916762,-0.778462302,0.006283144,0.786288432,0.973098511,0.425779292,-0.442758231,-0.977268124
0.144,0.971631733,0.414375581,-0.459579861,-0.982287251,-0.754251381,0.050244318,0.816339251,0.958521789,0.368124553,-0.503623202,-0.990461426
0.145,0.968583161,0.397147891,-0.481753674,-0.987688341,-0.728968627,0.094108313,0.844327926,0.940880769,0.309016994,-0.562083378,-0.998026728
0.146,0.965381639,0.379779096,-0.503623202,-0.992114701,-0.70264997,0.137790291,0.870183755,0.920231847,0.248689887,-0.617859613,-0.999921044
0.147,0.962027672,0.362275367,-0.52517463,-0.995561965,-0.675332808,0.181205764,0.893841424,0.896641037,0.187381315,-0.670685577,-0.996133609
0.148,0.958521789,0.344642923,-0.546394347,-0.998026728,-0.647055962,0.224270761,0.915241173,0.870183755,0.125333234,-0.720309025,-0.986685944
0.149,0.954864545,0.32688803,-0.567268949,-0.99950656,-0.617859613,0.266901989,0.934328942,0.840944582,0.06279052,-0.766493007,-0.971631733
0.15,0.951056516,0.309016994,-0.587785252,-1,-0.587785252,0.309016994,0.951056516,0.809016994,-5.63547E-15,-0.809016994,-0.951056516
0.151,0.947098305,0.291036167,-0.607930298,-0.99950656,-0.556875616,0.35053432,0.965381639,0.77450306,-0.06279052,-0.847677936,-0.925077207
0.152,0.942990536,0.272951936,-0.627691361,-0.998026728,-0.52517463,0.391373667,0.977268124,0.737513117,-0.125333234,-0.882291226,-0.893841424
0.153,0.938733858,0.254770726,-0.647055962,-0.995561965,-0.492727342,0.431456046,0.986685944,0.698165419,-0.187381315,-0.912691587,-0.857526656
0.154,0.934328942,0.236498997,-0.666011867,-0.992114701,-0.459579861,0.470703932,0.993611311,0.656585756,-0.248689887,-0.938733858,-0.816339251
0.155,0.929776486,0.218143241,-0.684547106,-0.987688341,-0.425779292,0.509041416,0.998026728,0.612907054,-0.309016994,-0.960293686,-0.770513243
0.156,0.925077207,0.199709981,-0.70264997,-0.982287251,-0.391373667,0.546394347,0.999921044,0.567268949,-0.368124553,-0.977268124,-0.720309025
0.157,0.920231847,0.181205764,-0.720309025,-0.975916762,-0.356411879,0.58269048,0.999289473,0.519817343,-0.425779292,-0.989576119,-0.666011867
0.158,0.915241173,0.162637165,-0.737513117,-0.968583161,-0.32094361,0.617859613,0.996133609,0.470703932,-0.481753674,-0.9971589,-0.607930298
0.159,0.910105971,0.144010783,-0.754251381,-0.960293686,-0.285019262,0.651833725,0.990461426,0.420085728,-0.535826795,-0.999980261,-0.546394347
0.16,0.904827052,0.125333234,-0.770513243,-0.951056516,-0.248689887,0.684547106,0.982287251,0.368124553,-0.587785252,-0.998026728,-0.481753674
0.161,0.899405252,0.106611154,-0.786288432,-0.940880769,-0.21200711,0.715936483,0.971631733,0.31498652,-0.63742399,-0.991307631,-0.414375581
0.162,0.893841424,0.087851197,-0.801566985,-0.929776486,-0.175023059,0.745941145,0.958521789,0.260841506,-0.684547106,-0.979855052,-0.344642923
0.163,0.888136449,0.069060026,-0.816339251,-0.917754626,-0.137790291,0.77450306,0.942990536,0.205862609,-0.728968627,-0.963723678,-0.272951936
0.164,0.882291226,0.050244318,-0.830595899,-0.904827052,-0.100361715,0.801566985,0.925077207,0.150225589,-0.770513243,-0.942990536,-0.199709981
0.165,0.87630668,0.031410759,-0.844327926,-0.891006524,-0.06279052,0.827080574,0.904827052,0.094108313,-0.809016994,-0.917754626,-0.125333234
0.166,0.870183755,0.01256604,-0.857526656,-0.87630668,-0.025130095,0.850994482,0.882291226,0.037690183,-0.844327926,-0.888136449,-0.050244318
0.167,0.863923417,-0.006283144,-0.870183755,-0.860742027,0.01256604,0.873262455,0.857526656,-0.01884844,-0.87630668,-0.854277432,0.025130095
0.168,0.857526656,-0.025130095,-0.882291226,-0.844327926,0.050244318,0.893841424,0.830595899,-0.075326806,-0.904827052,-0.816339251,0.100361715
0.169,0.850994482,-0.043968118,-0.893841424,-0.827080574,0.087851197,0.912691587,0.801566985,-0.131564359,-0.929776486,-0.77450306,0.175023059
0.17,0.844327926,-0.06279052,-0.904827052,-0.809016994,0.125333234,0.929776486,0.770513243,-0.187381315,-0.951056516,-0.728968627,0.248689887
0.171,0.83752804,-0.081590612,-0.915241173,-0.790155012,0.162637165,0.945063075,0.737513117,-0.242599231,-0.968583161,-0.679953379,0.32094361
0.172,0.830595899,-0.100361715,-0.925077207,-0.770513243,0.199709981,0.958521789,0.70264997,-0.297041582,-0.982287251,-0.627691361,0.391373667
0.173,0.823532598,-0.11909716,-0.934328942,-0.75011107,0.236498997,0.970126596,0.666011867,-0.35053432,-0.992114701,-0.572432126,0.459579861
0.174,0.816339251,-0.137790291,-0.942990536,-0.728968627,0.272951936,0.979855052,0.627691361,-0.402906436,-0.998026728,-0.514439534,0.52517463
0.175,0.809016994,-0.156434465,-0.951056516,-0.707106781,0.309016994,0.987688341,0.587785252,-0.4539905,-1,-0.4539905,0.587785252
0.176,0.801566985,-0.175023059,-0.958521789,-0.684547106,0.344642923,0.993611311,0.546394347,-0.503623202,-0.998026728,-0.391373667,0.647055962
0.177,0.793990399,-0.193549468,-0.965381639,-0.661311865,0.379779096,0.997612506,0.503623202,-0.551645871,-0.992114701,-0.32688803,0.70264997
0.178,0.786288432,-0.21200711,-0.971631733,-0.63742399,0.414375581,0.999684189,0.459579861,-0.597904983,-0.982287251,-0.260841506,0.754251381
0.179,0.778462302,-0.230389427,-0.977268124,-0.612907054,0.448383216,0.999822352,0.414375581,-0.642252653,-0.968583161,-0.193549468,0.801566985
0.18,0.770513243,-0.248689887,-0.982287251,-0.587785252,0.481753674,0.998026728,0.368124553,-0.684547106,-0.951056516,-0.125333234,0.844327926
0.181,0.762442511,-0.266901989,-0.986685944,-0.562083378,0.514439534,0.99430079,0.32094361,-0.72465313,-0.929776486,-0.056518534,0.882291226
0.182,0.754251381,-0.285019262,-0.990461426,-0.535826795,0.546394347,0.988651745,0.272951936,-0.762442511,-0.904827052,0.01256604,0.915241173
0.183,0.745941145,-0.30303527,-0.993611311,-0.509041416,0.577572703,0.981090517,0.224270761,-0.79779444,-0.87630668,0.081590612,0.942990536
0.184,0.737513117,-0.32094361,-0.996133609,-0.481753674,0.607930298,0.971631733,0.175023059,-0.830595899,-0.844327926,0.150225589,0.965381639
0.185,0.728968627,-0.33873792,-0.998026728,-0.4539905,0.63742399,0.960293686,0.125333234,-0.860742027,-0.809016994,0.218143241,0.982287251
0.186,0.720309025,-0.356411879,-0.999289473,-0.425779292,0.666011867,0.947098305,0.075326806,-0.888136449,-0.770513243,0.285019262,0.993611311
0.187,0.711535677,-0.373959206,-0.999921044,-0.397147891,0.693653306,0.932071112,0.025130095,-0.912691587,-0.728968627,0.35053432,0.999289473
0.188,0.70264997,-0.391373667,-0.999921044,-0.368124553,0.720309025,0.915241173,-0.025130095,-0.934328942,-0.684547106,0.414375581,0.999289473
0.189,0.693653306,-0.408649075,-0.999289473,-0.33873792,0.745941145,0.896641037,-0.075326806,-0.952979342,-0.63742399,0.476238204,0.993611311
